pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag
"Kepler-716 b","Kepler-716",2016,"Transit",10.37168453000,2.90000000,42.4930,720.00,0.12549000,3.0479000,5099.00,0.780000,0.830000,0.0000,635.00900000,13.6700000,13.2490000,13.1350000
"Kepler-660 b","Kepler-660",2016,"Transit",9.27358194000,2.57000000,44.0900,649.00,0.12883000,3.3004000,4779.00,0.710000,0.750000,-0.0700,568.43100000,13.6720000,13.1200000,13.0330000
"Kepler-496 b","Kepler-496",2016,"Transit",8.30864937000,2.32000000,62.9260,747.00,0.08361000,3.2210000,5293.00,0.820000,0.860000,-0.0300,605.27400000,13.4410000,13.0230000,12.9090000
"HD 63935 c","HD 63935",2021,"Radial Velocity",21.40270000000,3.06451296,36.7000,619.59,0.09607540,5.4205342,5513.00,0.959800,0.940600,0.1070,48.97390000,7.3040000,6.9640000,6.8810000
"Kepler-728 b","Kepler-728",2016,"Transit",5.74347726500,3.34000000,484.5100,982.00,0.12402000,3.4527000,5660.00,0.930000,0.950000,-0.0300,1765.23000000,14.3840000,13.9940000,13.9370000
"Kepler-566 b","Kepler-566",2016,"Transit",18.42794624000,2.15000000,16.8790,526.00,0.07066000,2.8702000,5132.00,0.790000,0.830000,-0.0100,564.27700000,13.5080000,13.0890000,12.9290000
"Kepler-550 b","Kepler-550",2016,"Transit",8.60010410900,4.42000000,77.2580,760.00,0.29460000,4.0251000,5322.00,0.830000,0.870000,-0.0200,531.94400000,13.0970000,12.6770000,12.5620000
"Kepler-574 b","Kepler-574",2016,"Transit",7.65880414000,2.39000000,120.4700,858.00,0.06682000,3.0576000,5612.00,0.910000,0.950000,-0.0100,682.89600000,13.3260000,12.9210000,12.9210000
"Kepler-585 b","Kepler-585",2016,"Transit",2.75235975300,2.83000000,489.1490,1178.00,0.08194000,2.1154000,5593.00,0.930000,0.960000,0.0300,585.18700000,12.8080000,12.4590000,12.4030000
"Kepler-611 b","Kepler-611",2016,"Transit",2.43703330200,1.65000000,1825.3010,1513.00,0.02440000,3.2010000,5761.00,1.010000,1.010000,0.0600,1395.56000000,13.4380000,13.1490000,13.0350000
"Kepler-729 b","Kepler-729",2016,"Transit",3.16635371400,3.58000000,1089.5490,1273.00,0.14734000,3.3039000,5633.00,0.910000,0.940000,-0.0500,1921.15000000,14.4710000,14.0280000,14.0860000
"Kepler-662 b","Kepler-662",2016,"Transit",21.67697486000,2.18000000,23.8240,530.00,0.08572000,3.1263000,4897.00,0.740000,0.790000,-0.0300,815.63700000,13.8100000,13.2980000,13.2010000
"Kepler-551 b","Kepler-551",2016,"Transit",12.37646610000,2.73000000,14.3860,483.00,0.17710000,2.7534000,4286.00,0.630000,0.650000,-0.0900,311.17500000,12.9910000,12.3690000,12.1930000
"TOI-1710 b","TOI-1710",2022,"Transit",24.28337700000,5.20315158,33.0000,602.99,0.28440000,5.2551434,5684.00,0.957400,1.025800,0.1470,81.22710000,8.3190000,8.0030000,7.9590000
"Kepler-586 b","Kepler-586",2016,"Transit",2.10472218400,2.79000000,705.0510,1365.00,0.09055000,1.7575000,5575.00,0.920000,0.940000,0.0000,693.76600000,13.2470000,12.8650000,12.7420000
"TOI-1444 b","TOI-1444",2021,"Transit",0.47027430000,1.41792246,5028.6263,2130.02,0.02094931,1.2828040,5460.00,0.910500,0.951300,0.1460,125.46300000,9.4650000,9.0870000,9.0610000
"Kepler-618 b","Kepler-618",2016,"Transit",3.59576964500,2.60000000,677.5690,1296.00,0.03837000,3.3249000,5860.00,1.080000,1.050000,0.0800,1221.96000000,13.6700000,13.4170000,13.3350000
"Kepler-601 b","Kepler-601",2016,"Transit",5.37886844100,1.90000000,110.6190,833.00,0.04834000,2.7154000,5160.00,0.790000,0.850000,-0.0200,414.82500000,12.6470000,12.1550000,12.1290000
"Kepler-645 b","Kepler-645",2016,"Transit",3.27582262100,2.10000000,1364.7620,1730.00,0.02749000,2.9721000,6170.00,1.210000,1.130000,-0.0100,1173.57000000,12.9240000,12.6240000,12.5890000
"Kepler-612 b","Kepler-612",2016,"Transit",3.72215641300,2.84000000,997.0890,1046.00,0.07574000,1.9911000,5693.00,0.960000,0.980000,0.0400,1445.53000000,13.6630000,13.3150000,13.2640000
"Kepler-590 b","Kepler-590",2016,"Transit",5.85296257000,4.02000000,782.4150,1056.00,0.11465000,4.6003000,6000.00,1.150000,1.100000,0.0700,1421.81000000,13.2680000,12.9790000,12.9360000
"Kepler-552 b","Kepler-552",2016,"Transit",5.26341576500,3.95000000,358.9940,1103.00,0.10668000,2.1778000,5863.00,1.040000,1.030000,0.0100,843.68900000,13.1980000,12.8770000,12.7800000
"Kepler-1454 b","Kepler-1454",2016,"Transit",47.03194790000,1.88000000,9.0800,492.00,0.03678000,5.9060000,5448.00,0.860000,0.900000,-0.0200,780.56600000,13.6230000,13.2430000,13.1890000
"Kepler-646 b","Kepler-646",2016,"Transit",15.87364565000,1.99000000,38.2290,632.00,0.04156000,3.6124000,5634.00,0.910000,0.930000,-0.0700,451.79400000,12.5250000,12.1390000,12.0890000
"Kepler-735 b","Kepler-735",2016,"Transit",11.51516988000,2.95000000,32.6790,657.00,0.14304000,2.0189000,5107.00,0.800000,0.850000,0.0700,695.05900000,13.9400000,13.4960000,13.4530000
"Kepler-591 b","Kepler-591",2016,"Transit",81.16942990000,3.39000000,5.6150,436.00,0.11832000,7.7090000,5677.00,0.940000,0.970000,0.0100,785.13700000,13.3270000,12.9530000,12.9710000
