toi,toipfx,tfopwg_disp,pl_pnum,st_tmag,ra,dec,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_teff,st_rad
"6553.01","6553","PC",1,9.5605000,209.1623750,-61.1829930,3.6342494,3.6830000,380.0000000,4.3615200,973.3290000,1556.0000000,5829.0000000,2.3100000
"6554.01","6554","PC",1,10.3700000,241.9224140,-33.2493670,2.6141047,2.6390000,695.0000000,3.6025500,787.2650000,1475.0000000,5650.0000000,1.4600000
"6555.01","6555","PC",1,9.4738000,223.6277100,-68.3845420,10.1298877,4.7960000,634.0000000,3.7677400,371.4610000,1223.0000000,6802.0000000,1.9000000
"6556.01","6556","PC",1,10.1115000,213.6671890,-41.5597030,12.9623248,3.5640000,2427.0000000,5.9455900,69.6232000,804.0000000,5996.0000000,1.3900000
"6557.01","6557","PC",1,9.8987000,228.5030440,-45.0122670,12.5383316,3.0840000,846.0000000,3.4488600,60.8025000,777.0000000,6018.0000000,1.2300000
"6558.01","6558","PC",1,10.3012000,216.1339910,-52.8317180,9.5327064,2.5500000,1177.0000000,2.3910800,22.3356000,605.0000000,4504.0000000,0.7200000
"6571.01","6571","PC",1,10.9535000,206.3946090,-42.8263020,11.5379235,3.6610000,1405.0000000,3.8270000,90.3933000,859.0000000,5835.0000000,1.0100000
"6575.01","6575","PC",1,12.3510000,187.5832150,-59.4131430,3.3047459,3.7350000,1724.0000000,4.7092700,1949.3500000,1851.0000000,6636.0000000,1.3000000
"6578.01","6578","PC",1,12.0438000,188.1323360,-37.0738440,2.7543175,1.4710000,1368.0000000,2.1136400,36.9545000,686.0000000,3573.0000000,0.5400000
"6581.01","6581","PC",1,11.4291000,176.3970490,-50.5665300,4.9156665,2.5610000,2218.0000000,5.5982500,197.6090000,1044.0000000,5656.0000000,1.2000000
"6595.01","6595","PC",1,10.9743000,143.9457100,-60.0834780,7.5138657,2.1210000,1104.0000000,3.2303300,42.4479000,711.0000000,5139.0000000,0.8900000
"6599.01","6599","PC",1,11.9686000,205.9239280,-40.0418740,2.2059167,0.9395169,2594.7383621,1.0369208,9.6425737,449.4361398,3087.0000000,0.2020970
"6600.01","6600","PC",1,11.0686000,187.4419960,-69.6518390,3.8030207,2.5370000,2103.0000000,4.1888400,221.9790000,1075.0000000,5035.0000000,1.0100000
"6602.01","6602","PC",1,12.0139000,174.1719910,-71.1838440,1.5840089,1.1340000,1137.0000000,5.9075700,296.7610000,1156.0000000,5188.0000000,1.7200000
"6621.01","6621","PC",1,12.8143000,88.9635690,-65.5074960,4.2807848,2.0730000,2031.0000000,2.8386000,60.9199000,778.0000000,4354.0000000,0.6900000
"6633.01","6633","PC",1,12.1821000,63.9377450,-62.7250170,6.5479496,2.3310000,988.0000000,2.2862900,98.9780000,878.0000000,4853.5000000,0.7300000
"6640.01","6640","PC",1,12.3920000,102.5406760,-63.4655990,16.9356875,3.2560000,2618.0000000,3.5973100,26.8131000,633.0000000,4758.0000000,0.7100000
"6644.01","6644","PC",1,12.5687000,85.0837700,-60.9175840,42.7305626,5.5910000,2711.0000000,4.0381500,10.2931000,499.0000000,5247.0000000,0.8300000
"4418.02","4418","PC",2,10.0819000,273.8463410,-68.5952520,25.7086236,3.8310000,1430.0000000,2.8172600,13.2098000,531.0000000,5343.0000000,0.8200000
"6646.01","6646","PC",1,9.5606200,280.8823340,20.5606740,17.7505864,5.5780000,1395.0000000,4.7296300,165.5080000,999.0000000,6967.0000000,1.3800000
"6647.01","6647","PC",1,9.6556600,1.2121500,42.8681960,3.9963956,3.8780000,635.0000000,3.5247500,736.7570000,1451.0000000,5684.0000000,1.5200000
"6648.01","6648","PC",1,9.9968500,5.4622650,42.7706400,20.8639900,5.6240000,1040.0000000,3.8434000,75.5957000,821.0000000,6153.0000000,1.2000000
"6652.01","6652","PC",1,9.1993000,2.2140120,33.8787560,3.8388774,2.3910000,350.0000000,1.9487300,370.4840000,1222.0000000,5745.0000000,1.0100000
"6655.01","6655","PC",1,10.1763000,278.0285780,-67.6645010,6.8672313,2.8580000,732.0000000,2.3101700,123.5420000,928.0000000,5564.0000000,0.9100000
"6655.02","6655","PC",2,10.1763000,278.0285780,-67.6645010,12.9587054,3.5980000,1007.0000000,2.4971100,61.6019000,780.0000000,5564.0000000,0.9100000
"6657.01","6657","PC",1,8.5861000,264.9668910,-50.5748250,4.0610981,1.9640000,558.0000000,2.5762700,306.5700000,1165.0000000,6193.0000000,1.1600000
"6658.01","6658","PC",1,8.6410000,278.6806240,-65.9531900,5.6494351,5.2140000,200.0000000,3.7455100,730.0550000,1448.0000000,5764.0000000,2.9500000
"6659.01","6659","PC",1,10.2443000,278.4115700,-35.3480410,7.3120981,1.4280000,1655.0000000,3.4526800,58.7812000,771.0000000,5159.0000000,0.8000000
"6661.01","6661","PC",1,11.7085000,190.7693210,61.6017380,10.5789534,2.8444195,1530.5878174,3.0009044,45.8125278,663.5380216,5164.0000000,0.7650450
"6673.01","6673","PC",1,7.2861000,172.2581880,63.5736080,19.7468103,7.1658967,276.3656087,2.6201221,125.1520680,853.0593690,6439.2000000,1.4073499
"6676.01","6676","PC",1,7.8480000,14.9019110,-1.3263720,22.6957088,5.3266755,309.0178416,2.2731788,69.1573302,735.4942881,5988.0000000,1.2555000
"6678.01","6678","PC",1,8.8688000,283.5362750,-36.6568600,3.4268387,1.2880000,844.0000000,2.1257100,94.0962000,867.0000000,4794.0000000,0.7700000
"6679.01","6679","PC",1,10.7742000,286.1422500,-55.3473360,2.3170053,1.1222790,1719.0971731,4.4811227,739.5821823,1330.0450754,5542.0000000,1.0432000
"6682.01","6682","PC",1,11.3648000,286.5391320,-40.6134100,4.2436240,3.8869543,2634.0168857,5.7584838,283.2736399,1046.3362951,5372.0000000,1.0000000
"6685.01","6685","PC",1,10.2692000,285.1067060,-50.2355120,10.7715898,4.2203793,947.4340655,4.1568836,156.3812767,901.9156818,6055.0000000,1.1335599
"6688.01","6688","PC",1,10.6834000,288.3712150,-61.0590970,4.9594992,1.2463603,2778.7372640,4.6274347,143.5315288,882.7883176,4900.0000000,0.8812580
"6699.01","6699","PC",1,10.4012000,317.0695840,-63.2505000,5.3220020,3.1930000,955.0000000,3.8420100,150.9100000,976.0000000,4716.0000000,0.7500000
"6702.01","6702","PC",1,12.9757000,80.3237330,-66.8332060,2.1874712,6.1543560,768.8885440,3.3333783,200.4235990,959.6369543,4454.0000000,0.6985050
"6703.01","6703","PC",1,8.4379000,96.0716380,-53.5756930,49.6178223,14.0758927,88.0818849,2.4730956,72.7671190,744.9095545,5494.7000000,2.4620500
"6704.02","6704","PC",2,10.7460000,123.9985590,-59.3270350,6.8275101,3.2903924,1559.4770206,5.0896772,201.3753096,960.7741393,5780.0000000,1.0000000
"6707.01","6707","PC",1,12.3332000,109.7634710,-58.1155260,3.8347282,3.4951108,1112.3388758,5.6648123,1226.7862371,1509.4265104,6088.3400000,1.5820200
"6708.01","6708","PC",1,12.8676000,69.1445640,-81.2929430,4.2290856,1.8943522,2605.4308420,1.9151980,8.8954950,440.4658878,3264.0000000,0.3207820
"6709.01","6709","PC",1,8.8392000,167.6082180,-29.4143020,2.3477336,1.8624266,182.9434914,1.0903541,215.4979378,977.1934094,4799.0000000,0.6780330
"6710.01","6710","PC",1,9.7367000,118.9162320,-43.3567140,2.0671230,1.9263234,394.2384169,1.5139896,381.7544649,1127.3682012,5113.3000000,0.7586330
"6712.01","6712","PC",1,7.7129900,154.9493880,-28.9623600,1.8987896,1.9262340,98.2034719,2.2042465,5729.7476128,2218.9811995,6016.2800000,2.1740100
"6713.01","6713","PC",1,7.0276000,179.7923540,-20.3556060,2.1538049,1.6541007,137.9312313,0.8814471,331.6009868,1088.3628347,4944.2400000,0.7576030
"6715.01","6715","PC",1,11.6490000,159.1579680,-64.7982310,2.8618782,2.2839791,2450.9899956,3.9033641,220.0858555,982.3534679,4743.0000000,0.7935870
"6716.01","6716","PC",1,11.7735000,111.6570820,-30.5521800,4.7185690,1.1450785,1734.8673947,1.0102426,4.6540316,374.6080294,3190.0000000,0.2266540
"6717.01","6717","PC",1,13.9087000,164.3250750,-4.6744140,0.4707476,0.5009607,5060.8335277,1.8529070,105.0615662,816.5461157,3254.0000000,0.2199730
"6724.01","6724","PC",1,10.4225000,19.0675700,-79.8938990,42.8614655,7.6350000,908.0000000,4.1354900,24.4310000,619.0000000,5703.4000000,1.6100000
"6727.01","6727","PC",1,10.1172000,342.7324590,-29.8091070,15.3471548,3.7030000,946.0000000,2.5344400,48.0518000,733.0000000,5791.0000000,0.9200000
"6728.01","6728","PC",1,9.6080000,109.7774970,-55.8378430,24.9636551,5.4440000,461.0000000,4.5316700,58.0060000,768.0000000,6388.0000000,2.6100000
"6729.01","6729","PC",1,9.0529000,45.3103820,-75.2033080,7.8374550,4.7082106,148.6281830,2.1634469,1330.5937018,1682.5946574,6289.7000000,1.8600000
"6729.02","6729","PC",2,9.0529000,45.3103820,-75.2033080,3.8638303,2.9920000,109.0000000,1.8082200,795.6930000,1479.0000000,6289.7000000,1.8600000
"6758.01","6758","PC",1,11.7958000,186.2895010,-86.8875480,12.6136992,2.5330000,2172.0000000,2.5808200,6.2521000,440.0000000,3719.0000000,0.5600000
"6792.01","6792","PC",1,12.3197000,308.3407890,-29.4416130,7.9605908,3.2360000,6040.0000000,5.9434400,70.4881000,807.0000000,5081.5000000,0.8500000
"6799.01","6799","PC",1,11.7301000,312.6962690,-58.9433020,0.6647860,0.6600000,1215.0000000,5.3678500,1137.7600000,1618.0000000,6333.0000000,1.3500000
"6813.01","6813","PC",1,12.0721000,114.4196610,-58.0618480,2.3557153,1.8660000,740.0000000,1.9837400,290.9530000,1150.0000000,4851.0000000,0.7200000
"6820.01","6820","PC",1,12.8958000,89.5168750,-56.3467080,2.0142140,1.8540000,971.0000000,2.5509200,419.8040000,1261.0000000,5039.0000000,0.8200000
"6823.01","6823","PC",1,12.3104000,40.7563050,-70.5142840,2.8411187,1.9930000,1915.0000000,5.5483400,333.6220000,1190.0000000,5517.0000000,1.1900000
"6825.01","6825","PC",1,11.5321000,327.2379930,-40.0865690,16.4547455,4.5170000,2186.0000000,4.1147400,60.3530000,776.0000000,5826.0000000,0.9800000
"6826.01","6826","PC",1,12.1851000,70.3717110,-60.4075560,6.4375108,2.5720000,730.0000000,2.1056700,99.2729000,879.0000000,5203.0000000,0.7400000
"727.02","727","PC",2,11.0002000,130.7369310,-2.4985850,0.7499711,1.0576059,441.8866633,1.0797147,241.1610487,1005.0705332,3653.0000000,0.4972040
"5493.03","5493","PC",3,10.7421000,128.6401760,9.0353810,14.5643289,4.6039057,451.9534590,2.2567046,91.4040877,788.6079558,6151.0000000,1.0382400
"6831.01","6831","PC",1,10.7052000,16.2769240,8.4445810,57.1050077,5.2710000,3388.0000000,5.9394600,13.1521000,530.0000000,5816.0000000,0.9700000
"6832.01","6832","PC",1,12.4490000,355.1288630,-11.0214950,5.1392756,2.4260000,862.0000000,2.1736500,41.3052000,706.0000000,4014.0000000,0.7100000
"6837.01","6837","PC",1,7.1300000,348.1610660,2.6855890,0.9494413,1.3920000,136.0000000,1.3710900,2124.1500000,,5872.1000000,1.1900000
"6850.01","6850","PC",1,10.5080000,352.1571670,-23.2704940,6.0803777,2.4860000,1366.0000000,3.3658800,43.6784000,716.0000000,4275.7000000,0.8900000
"6851.01","6851","PC",1,12.4722000,90.3965370,-58.4707320,12.0101118,2.8200000,1204.0000000,2.2875100,11.5571000,513.0000000,4073.0000000,0.6700000
"6857.01","6857","PC",1,14.5040000,8.8106680,-55.8892960,10.0512067,1.7630000,22227.0000000,5.5786800,2.5987400,353.0000000,3428.0000000,0.3800000
"6858.01","6858","PC",1,11.8272000,1.5121560,-58.9352210,3.3024845,1.4650000,1241.0000000,1.7387100,26.3567000,631.0000000,3634.0000000,0.4900000
"6865.01","6865","PC",1,12.7937000,0.9356690,11.3322340,2.4465664,1.7530000,2778.0000000,4.7438400,114.3360000,910.0000000,4185.5000000,0.8800000
"6870.01","6870","PC",1,10.1341000,104.1155900,20.4207680,6.6968572,3.3980000,589.0000000,3.8995300,323.6880000,1181.0000000,6466.5000000,1.8000000
"6871.01","6871","PC",1,8.9496000,48.9368360,18.4845360,12.4652143,3.6350000,1127.0000000,2.5195600,67.0792000,797.0000000,5647.1000000,0.8800000
"6873.01","6873","PC",1,8.6781000,121.4549940,20.8039310,18.8204255,2.4015591,983.8549658,3.5747237,32.1751474,607.4351032,5450.0000000,0.8689470
"4410.01","4410","PC",1,10.5978000,44.3962820,-66.5124980,26.0179101,4.5258048,766.5356589,2.5512622,26.2295252,577.1880843,5489.0000000,0.9132520
"761.02","761","PC",2,10.9217000,179.2629980,-38.1047940,1.8320863,1.4230143,374.0999309,1.3616950,172.8216110,924.7391872,4368.0000000,0.6847600
"6265.02","6265","PC",2,7.4829000,151.6275880,3.4743580,4.1793325,3.0120000,102.0000000,1.2023600,697.7160000,1431.0000000,6387.1000000,1.3700000
"6276.03","6276","PC",3,6.7213000,175.2563040,-44.4041490,7.8708661,1.6355898,190.7947353,1.0314874,33.4599699,613.4104018,4633.8700000,0.6307150
"6879.01","6879","PC",1,10.4398000,163.0250600,10.7946720,13.5853161,5.2710000,850.0000000,3.8251300,156.9280000,986.0000000,5854.0000000,1.4300000
"6880.01","6880","PC",1,10.2919000,117.0706560,30.1844450,14.9166631,3.7090000,659.0000000,1.9205300,81.9483000,838.0000000,5434.0000000,0.8100000
"6886.01","6886","PC",1,12.7451000,183.6089780,5.2980300,4.8003341,1.9999398,6286.5016158,5.5672157,84.5628503,773.4186722,4664.5900000,0.7116300
"6902.01","6902","PC",1,5.6801000,102.5042720,-60.2486780,36.4358589,9.2522534,384.0441817,2.8743721,58.2895066,704.7212129,6597.0000000,1.4042600
"6896.01","6896","PC",1,10.6939000,358.0059050,-9.3495380,19.7357748,4.9695046,1136.7557914,3.5822698,56.5126178,699.2880486,5985.0000000,1.0350100
"6898.01","6898","PC",1,10.5941000,333.1558460,-24.2095350,18.1070683,3.4544369,1920.6396242,3.3584758,8.0547175,429.6673243,4024.0000000,0.6778050
"6899.01","6899","PC",1,9.3703000,326.3814040,-51.5647850,2.8625937,2.6639389,150.7007612,1.1780056,465.8154756,1184.8768866,5503.0000000,0.9304780
"6900.01","6900","PC",1,11.5872000,76.8187600,-73.2458570,13.9223368,3.0897341,551.9568212,1.7196615,19.1604588,533.6066406,4468.0000000,0.7370840
"6901.01","6901","PC",1,10.6100000,9.8665580,-80.5693210,3.2727859,1.7034150,450.9235482,1.4541092,121.4028186,846.5974227,4550.0000000,0.6878800
"6904.01","6904","PC",1,11.4353000,312.3592360,-57.4800620,16.8267434,2.4103679,1999.9128429,2.9646311,7.2034173,417.8345932,3944.0000000,0.6289840
"6908.01","6908","PC",1,11.2167000,95.6896860,36.5981030,3.7120776,3.0734816,1532.3995669,5.1182100,637.0950531,1281.3589533,5501.0900000,1.2926800
"6911.01","6911","PC",1,8.9601600,43.3508990,83.5106200,16.2520546,8.6470000,220.0000000,2.9719000,465.9140000,1294.0000000,6696.0000000,2.2400000
"6912.01","6912","PC",1,8.5627000,83.1451900,36.1123030,7.6377900,2.2510000,318.0000000,2.2275100,85.4903000,847.0000000,5924.0000000,1.3100000
"6913.01","6913","PC",1,10.4371000,74.0864360,38.6695370,0.5843146,0.5550000,1043.0000000,5.7174800,2879.9200000,2040.0000000,6870.8000000,1.4600000
"6915.01","6915","PC",1,10.5681000,78.3324350,31.3758290,2.4915545,1.2000000,667.0000000,5.4681100,1164.5100000,1627.0000000,8013.0000000,1.9800000
"6936.01","6936","PC",1,12.2709000,117.9905080,18.1263860,10.2985660,2.0220000,4219.0000000,4.0083900,9.3210900,486.0000000,4201.6000000,0.6700000
"6937.01","6937","PC",1,11.8356000,93.2400350,11.9926400,1.3809769,1.2290000,927.0000000,5.7335400,1739.3900000,1799.0000000,7445.4000000,1.5300000
"6940.01","6940","PC",1,12.5437000,111.8706960,11.4662810,0.3052608,0.3090000,1620.0000000,2.0344800,196.5620000,1043.0000000,3338.0000000,0.3700000
"6944.01","6944","PC",1,10.7077000,111.9280440,9.9695500,12.3027503,3.5960000,1304.0000000,2.6098600,46.2908000,726.0000000,5181.1000000,0.7600000
"6954.01","6954","PC",1,11.4374000,168.3240590,-2.7877640,4.0207557,2.0170000,1556.0000000,3.7482500,124.5690000,930.0000000,5019.9000000,0.9500000
"707.02","707","PC",2,10.0906000,98.7295890,-67.5372740,17.4757465,4.6911418,163.2684840,1.4862817,47.9221101,671.0482261,5409.2200000,1.0210100
"2392.03","2392","PC",3,10.3998000,83.7837030,-64.1166200,9.1696498,4.9227951,186.1944669,2.4628421,505.9586098,1209.6187141,6187.3000000,1.7616700
"4499.02","4499","PC",2,10.1293000,284.3618870,39.0761840,5.5387718,3.1630000,439.0000000,2.0773800,366.6830000,1219.0000000,6111.0000000,1.0900000
"6961.01","6961","PC",1,11.0921000,30.2183140,12.5832890,17.2367433,5.5296510,946.1500622,3.9264923,83.1395600,770.1435456,5911.1500000,1.1687000
"6964.01","6964","PC",1,10.0394000,45.8606560,17.8082830,4.7645838,0.9332304,855.7217275,3.1594083,288.0706551,1050.7381592,5432.2500000,1.0462199
"6965.01","6965","PC",1,6.3103000,103.6782730,24.2451410,5.9693397,3.4410380,105.5424205,1.3473608,334.6170929,1090.8292631,6007.0000000,1.1299300
"6965.02","6965","PC",2,6.3103000,103.6782730,24.2451410,28.0693949,6.0393818,154.3008171,1.6221344,42.4755605,651.1102456,6007.0000000,1.1299300
"6966.01","6966","PC",1,10.6839000,61.1318620,16.2166470,2.1659522,1.5926216,431.2815173,2.9108183,1867.8804075,1676.7063776,6194.5400000,1.3063500
"6968.01","6968","PC",1,12.0086000,289.3328530,38.3488990,2.3475051,2.8281222,1972.3718293,5.4152906,1270.9181315,1522.8220038,5924.0000000,1.2043200
"173.02","173","PC",2,8.8784000,33.4588530,-80.5827110,9.1702265,5.6855842,305.9835677,2.6317754,415.7946307,1151.7002703,6409.0000000,1.4686300
"218.02","218","PC",2,13.3292000,58.4220010,-68.7386280,8.3522143,1.6637119,3924.6422290,1.8017268,3.0609406,337.3521453,3146.0000000,0.2845380
"6978.01","6978","PC",1,7.5621000,299.6382480,-54.9374230,9.1258136,3.1730120,169.7218223,0.9704787,42.1076880,649.6958588,4747.1300000,0.7507090
"6983.01","6983","PC",1,9.5715700,38.7422130,9.8458050,31.1571613,5.9839922,336.5990841,2.6946338,62.3345745,716.6415747,6317.0800000,1.3783000
"6992.01","6992","PC",1,10.7962000,70.7153280,51.5271770,15.1389808,2.7100000,1596.0000000,4.0312700,67.4078000,798.0000000,4448.2000000,0.7000000
"7008.01","7008","PC",1,12.9055000,216.9882530,79.4503960,0.8406912,1.4890000,2554.0000000,4.7791900,1679.3500000,1783.0000000,5170.0000000,0.9500000
"7009.01","7009","PC",1,12.9341000,299.5131330,55.6510290,2.3206673,0.9690000,2935.0000000,4.0470000,42.4124000,710.0000000,4231.0000000,0.6700000
"7026.01","7026","PC",1,13.0172000,266.8369550,65.6322570,65.5580424,4.1670000,6381.0000000,5.5326400,0.9538800,275.0000000,4340.0000000,0.7400000
"7028.01","7028","PC",1,12.9405000,287.1606370,57.3775720,2.4596079,2.1680000,2195.0000000,4.0939500,448.3140000,1281.0000000,5340.0000000,0.9200000
"7030.01","7030","PC",1,9.6396000,334.1635010,52.9244930,2.5604496,1.3390000,423.0000000,1.6013400,127.1950000,935.0000000,4679.0000000,0.7700000
"5624.02","5624","PC",2,10.0326000,180.8443480,49.2512260,3.3903593,2.1680000,877.0000000,2.2788700,251.1030000,1108.0000000,5342.0000000,0.8300000
"5624.03","5624","PC",3,10.0326000,180.8443480,49.2512260,7.8854383,3.0830000,796.0000000,2.2328300,96.4290000,873.0000000,5342.0000000,0.8300000
"5624.04","5624","PC",4,10.0326000,180.8443480,49.2512260,21.4904723,3.8020000,985.0000000,2.4332800,21.9904000,603.0000000,5342.0000000,0.8300000
"6973.01","6973","PC",1,8.7622000,352.2917730,66.0992750,31.6527509,3.7200000,940.0000000,3.1745000,17.5796000,570.0000000,5626.0000000,1.0000000
"6976.01","6976","PC",1,9.9853000,144.0742770,-40.6269720,1.7346044,1.0840000,1007.0000000,4.4625100,627.1530000,1427.0000000,6850.0000000,1.4900000
"7032.01","7032","PC",1,8.1532000,205.8466320,39.2487890,17.7456043,2.6750000,1203.0000000,2.4476700,8.4438900,474.0000000,4526.0000000,0.7200000
"7033.01","7033","PC",1,10.2097000,133.6417420,-45.4838290,0.7312783,1.2890000,322.0000000,1.7324000,2334.8000000,1936.0000000,5508.0000000,0.9700000
"4639.02","4639","PC",2,10.6710000,27.3145460,21.7034910,13.0780555,4.4541336,932.1214968,3.3632641,103.1976309,812.9001083,6153.0000000,1.0267200
"5159.02","5159","PC",2,8.6739000,142.7859560,20.0193430,3.6469454,2.4652655,145.1854235,1.0301459,249.1602293,1013.3032371,5259.0000000,0.8540840
"5489.02","5489","PC",2,11.6923000,128.6912940,11.4895880,4.9212788,1.4072515,884.5792337,1.2783897,13.8663044,492.1641006,3547.0000000,0.4159610
"7047.01","7047","PC",1,11.7732000,81.3977160,-25.5173090,5.2729668,3.7380000,1177.0000000,2.5691400,280.9220000,1140.0000000,5294.0000000,0.8100000
"7049.01","7049","PC",1,11.5546000,39.8242910,7.4708350,40.3833862,2.3450000,6555.0000000,2.0339100,0.2835170,203.0000000,3236.0000000,0.2500000
"7052.01","7052","PC",1,8.9588000,268.9585300,33.4196230,2.8862017,0.4870000,412.0000000,1.7191100,15.4038000,551.0000000,4269.0000000,0.6400000
"7038.01","7038","PC",1,8.9498000,246.0577410,-32.1437890,8.6000492,3.0590000,639.0000000,3.1251100,256.4150000,1114.0000000,6920.0000000,1.4200000
"7039.01","7039","PC",1,10.0679000,192.3390040,-70.9165540,3.3206355,4.7320000,667.0000000,3.0183700,1683.4800000,1784.0000000,5768.0000000,1.3300000
"7040.01","7040","PC",1,11.6081000,283.4432130,-34.7841030,21.0562422,4.4190398,2640.3371988,5.1947988,31.8281648,605.7907661,5376.0000000,0.9504650
"7043.01","7043","PC",1,9.0940000,251.8061600,37.8859570,17.3840061,3.9320000,561.0000000,1.6942500,29.5344000,649.0000000,5228.2000000,0.8200000
"7045.01","7045","PC",1,9.9078700,256.0540620,31.5653690,2.2775983,1.3000000,1131.0000000,4.1635100,445.9570000,1280.0000000,6320.0000000,1.3000000
"7060.01","7060","PC",1,10.0094000,300.0471160,-71.9668650,5.8497196,3.4580000,507.0000000,2.7128600,375.8680000,1226.0000000,6009.6000000,1.3500000
"7062.01","7062","PC",1,8.8630000,313.2920910,-9.0440550,10.5137924,2.2750000,1611.0000000,3.1867000,25.6571000,627.0000000,4942.0000000,0.7700000
"7063.01","7063","PC",1,8.8868000,313.7262890,-2.3344190,3.7570477,1.9380000,340.0000000,1.4147900,197.9850000,1045.0000000,5263.0000000,0.8300000
"7064.01","7064","PC",1,8.4742700,276.1046890,69.0977680,61.5555962,6.9960000,182.0000000,2.1796000,15.6504000,554.0000000,6298.0000000,1.8000000
"7069.01","7069","PC",1,10.4371000,322.6485150,32.0061890,8.7201675,3.1100000,957.0000000,2.3584800,84.6734000,845.0000000,5443.0000000,0.8500000
"7070.01","7070","PC",1,9.5576300,314.8416080,18.0717870,4.4563756,3.3160000,308.0000000,2.9850500,452.1380000,1284.0000000,5658.0000000,1.8000000
"7071.01","7071","PC",1,8.5850200,305.9462520,37.9827400,5.5334128,6.7400000,169.0000000,2.5727300,13680.1000000,3012.0000000,10409.0000000,2.2800000
"7078.01","7078","PC",1,12.1770000,299.7842480,54.9710490,6.3962557,2.8260000,2257.0000000,5.1045700,164.3680000,997.0000000,5847.0000000,1.1300000
"7084.01","7084","PC",1,11.5681000,316.4988260,37.6652630,21.8153374,4.0870000,2502.0000000,3.9683700,21.5566000,600.0000000,5399.0000000,0.8700000
"7089.01","7089","PC",1,9.3672000,310.7666660,45.8370070,1.5852089,1.1370000,450.0000000,5.7790300,14006.0000000,,11678.0000000,2.7400000
"7103.01","7103","PC",1,11.0011000,336.7304830,49.1497270,5.3590843,2.4770000,3018.0000000,4.3681700,101.9600000,885.0000000,4845.0000000,0.8100000
"7141.01","7141","PC",1,14.2442000,254.6621510,83.2717450,2.4141149,1.3290000,10760.0000000,5.8313200,29.5308000,649.0000000,3438.0000000,0.6100000
"7143.01","7143","PC",1,12.6106000,92.3818590,85.8207030,1.1376981,1.0200000,1217.0000000,2.7746700,349.3770000,1204.0000000,4244.0000000,0.7400000
"7148.01","7148","PC",1,12.1285000,254.1468810,22.5696070,1.3432587,1.5340000,2215.0000000,3.9929400,663.1300000,1413.0000000,5031.1000000,0.8700000
"7151.01","7151","PC",1,11.5576000,69.6417010,74.3093400,7.1467369,3.9130000,1157.0000000,3.6385800,412.0520000,1255.0000000,6252.0000000,1.1500000
"7153.01","7153","PC",1,12.1854000,190.2560940,88.0820250,27.6174987,4.5090000,2176.0000000,3.9292800,17.4356000,569.0000000,5469.0000000,0.9000000
"7155.01","7155","PC",1,11.8389000,12.4454480,79.2878550,3.8949005,2.1710000,1071.0000000,2.1569300,116.2530000,914.0000000,4718.0000000,0.6700000
"7163.01","7163","PC",1,11.2584000,341.7169650,54.0118370,5.3913891,1.9950000,4086.0000000,4.2865400,79.5918000,832.0000000,5179.0000000,0.7100000
"772.03","772","PC",3,10.8815000,190.1914010,-21.8727820,2.7912365,2.2947027,876.8413933,2.5845960,297.5662970,1059.2919812,5184.0000000,0.8153740
"5532.02","5532","PC",2,11.5212000,41.3804040,5.1507330,2.3929801,1.6934260,570.9865376,1.6929049,108.0113015,822.2181310,3975.0000000,0.6620520
"5949.02","5949","PC",2,9.0331000,321.7212280,53.6398160,3.3751374,1.8510000,172.0000000,0.9747130,178.5350000,1018.0000000,4996.0000000,0.7800000
"7170.01","7170","PC",1,12.8317000,117.9747780,21.3399530,1.9170960,1.0402081,4017.0792074,3.5741192,73.8985650,747.7884464,3653.0000000,0.5231260
"7171.01","7171","PC",1,8.9845300,338.0153960,49.1567400,23.5367004,5.7150000,443.0000000,3.3862000,158.9420000,989.0000000,7487.0000000,1.6900000
"7172.01","7172","PC",1,11.5702000,8.7354800,17.0563910,2.7547949,2.2653165,1434.2026954,3.7424744,551.0926810,1235.7366017,5531.0000000,0.9775440
"5423.02","5423","PC",2,12.6165000,108.0760910,20.7519330,3.3928027,2.2095141,2201.6366114,3.7170935,183.9229574,939.2446608,4964.8000000,0.7603600
"6650.02","6650","PC",2,10.0252000,338.8053320,54.7735570,30.5055627,6.9670000,1773.0000000,5.6599300,221.5950000,1074.0000000,6500.6000000,1.3700000
"6650.03","6650","PC",3,10.0252000,338.8053320,54.7735570,8.9965133,2.8420000,988.0000000,4.2607900,160.4630000,991.0000000,6500.6000000,1.3700000
"7177.01","7177","PC",1,9.9421200,337.6634590,12.5563450,6.8434236,3.1790000,767.0000000,2.9314200,325.8910000,1183.0000000,6060.0000000,1.1400000
"7178.01","7178","PC",1,8.3898000,337.6533860,11.8926620,5.2169076,2.2990000,334.0000000,2.0097000,192.4400000,1037.0000000,5966.0000000,1.1000000
"7180.01","7180","PC",1,10.3767000,336.6524680,21.4607850,3.2607791,3.1520000,574.0000000,3.1812300,973.5450000,1556.0000000,5975.0000000,1.3900000
"7181.01","7181","PC",1,10.3618000,337.6753500,9.1581740,5.1794403,4.6280000,796.0000000,5.8283000,773.8960000,1469.0000000,5946.0000000,2.2100000
"7182.01","7182","PC",1,8.1891000,359.2621220,9.7846590,14.7126653,3.5600000,305.0000000,2.0860500,74.4061000,818.0000000,6156.0000000,1.3400000
"7183.01","7183","PC",1,9.5040000,335.6231020,58.0830920,10.5739387,3.4840000,493.0000000,4.6082900,590.8030000,,9088.0000000,2.3000000
