pl_name,hostname,disc_year,discoverymethod,pl_orbper,pl_rade,pl_insol,pl_eqt,pl_trandep,pl_trandur,st_teff,st_rad,st_mass,st_met,sy_dist,sy_jmag,sy_hmag,sy_kmag,log_period,log_radius,log_insol,log_teff
Kepler-295 b,Kepler-295,2014.0,Transit,12.645164,1.22,287.5,741.0,0.02004,8.613,5603.0,0.898,0.89,-0.03,1699.19,13.145,12.763,12.717,1.1019244662492778,0.08635983067474821,2.4586378490256493,3.7484206224675685
Kepler-178 d,Kepler-178,2014.0,Transit,96.678988,3.95,3.874,392.0,0.09513,6.276,5676.0,1.066,0.852,-0.04,716.025,13.28,12.967,12.899,1.9853320957248972,0.5965970956264602,0.588159616383092,3.7540423867854362
Kepler-450 d,Kepler-450,2015.0,Transit,7.51464,0.837,557.205,1199.0,0.00316,4.965,6197.21,1.64162,1.19,0.1278,455.982,10.708,10.472,10.429,0.8759081798985199,-0.07727454200674003,2.7460150048493177,3.792196212995885
Kepler-350 d,Kepler-350,2013.0,Transit,26.136,2.8,83.237,782.0,0.03622,6.613,6492.3,1.25,1.0,0.041,956.859,12.718,12.45,12.393,1.417239121467381,0.4471580313422192,1.9203164191257922,3.8123985797515916
Kepler-238 f,Kepler-238,2013.0,Transit,50.447,2.0,35.869,568.0,0.03703,7.159,5800.0,0.96,1.06,0.34,1798.75,13.894,13.545,13.512,1.7028353445633138,0.3010299956639812,1.554719269050214,3.7634279935629373
Kepler-287 c,Kepler-287,2014.0,Transit,44.851896,3.26,12.457,513.0,0.07808,3.584,5806.0,1.032,0.963,0.117,835.86,13.542,13.201,13.135,1.6517808064644677,0.5132176000679389,1.0954134644484463,3.763877031495655
Kepler-285 b,Kepler-285,2014.0,Transit,2.633867,1.34,428.407,1131.0,0.02598,2.061,5411.0,0.808,0.915,0.17,824.31,13.887,13.435,13.319,0.42059384100373565,0.12710479836480765,2.631856558416906,3.733277533932582
Kepler-181 b,Kepler-181,2014.0,Transit,3.137873,1.27,255.584,1041.0,0.03057,1.888,5333.0,0.749,0.81,-0.04,609.283,13.364,12.948,12.876,0.49663536228618027,0.10380372095595687,2.4075336627523773,3.7269715836828765
Kepler-1398 c,Kepler-1398,2016.0,Transit,4.13827595,1.03,738.183,1324.0,0.00638,3.449,6126.0,1.18,1.13,0.01,852.204,12.695,12.389,12.355,0.6168194470755994,0.012837224705172217,2.868164039381441,3.787176992470554
TOI-237 b,TOI-237,2020.0,Transit,5.436098,1.44,3.7,388.0,0.38,1.5419673,3212.0,0.211,0.179,,38.0749,11.74,11.19,10.896,0.7352872774341853,0.15836249209524964,0.568201724066995,3.5067755366066433
Kepler-284 b,Kepler-284,2014.0,Transit,12.699149,2.24,38.366,686.0,0.07974,2.819,5615.0,0.814,0.766,-0.26,1031.95,14.559,14.155,14.079,1.1037746188309812,0.35024801833416286,1.5839465224591278,3.7493497605974766
Kepler-654 b,Kepler-654,2016.0,Transit,13.72465129,2.07,229.311,831.0,0.02818,6.9296,5865.0,1.11,1.04,0.04,974.124,12.516,12.202,12.158,1.13750131889607,0.3159703454569177,2.360424888243753,3.768268016451548
Kepler-199 c,Kepler-199,2014.0,Transit,67.093408,3.25,7.885,420.0,0.12939,6.931,5644.0,0.967,0.96,0.0,521.054,12.449,12.101,12.083,1.826679852361837,0.5118833609788743,0.8968016976649217,3.7515870050823104
Kepler-214 b,Kepler-214,2014.0,Transit,15.660544,2.61,196.402,758.0,0.03841,7.006,6169.0,1.352,1.11,-0.02,1208.44,12.941,12.678,12.607,1.1948068440625819,0.41664050733828095,2.293145905979145,3.7902147702439795
Kepler-328 b,Kepler-328,2013.0,Transit,34.921,2.3,57.079,602.0,0.05,9.874,6064.0,1.06,1.15,0.08,2213.19,14.463,14.194,14.187,1.5430866716962928,0.36172783601759284,1.7564763558531522,3.782759192623997
Kepler-115 c,Kepler-115,2014.0,Transit,8.990889,2.6,209.101,960.0,0.04697,4.083,5979.0,1.205,1.042,-0.0499,623.609,12.315,12.028,11.97,0.9538026359719398,0.414973347970818,2.320356109782968,3.7766285534201502
Kepler-341 c,Kepler-341,2014.0,Transit,8.01041,1.7,237.43,940.0,0.02941,4.216,6012.0,1.024,0.976,0.07,1047.03,13.416,13.112,12.994,0.9036547453202709,0.2304489213782739,2.3755355925094994,3.7790189719148706
Kepler-225 b,Kepler-225,2014.0,Transit,6.738975,1.2,38.883,579.0,0.06013,3.018,3682.0,0.48,0.593,-0.04,561.101,14.032,13.341,13.253,0.8285938452450979,0.07918124604762482,1.589759765338155,3.5660837841679958
Kepler-871 b,Kepler-871,2016.0,Transit,22.0459018,3.74,79.722,640.0,0.08048,5.06,5993.0,1.14,1.11,0.09,1976.05,14.469,14.17,14.167,1.3433278685854944,0.5728716022004802,1.9015781853880647,3.777644277696485
Kepler-216 b,Kepler-216,2014.0,Transit,7.693641,2.35,540.034,1069.0,0.03036,5.05,6091.0,1.26,1.126,-0.1489,1187.47,12.956,12.695,12.621,0.886131917432648,0.37106786227173627,2.7324211034295396,3.7846885995014214
Kepler-259 c,Kepler-259,2014.0,Transit,36.924931,2.7,15.054,530.0,0.0902,4.723,5938.0,0.898,0.867,-0.09,1002.14,14.009,13.673,13.555,1.5673196924376838,0.43136376415898736,1.1776519116982542,3.7736401932600256
Kepler-293 b,Kepler-293,2014.0,Transit,19.254196,3.07,28.944,657.0,0.09877,4.533,5804.0,0.957,0.934,0.1,974.633,14.098,13.781,13.661,1.2845253884454508,0.48713837547718647,1.4615585495157386,3.7637274037656985
Kepler-291 b,Kepler-291,2014.0,Transit,3.546511,2.16,627.374,1212.0,0.04427,2.266,6002.0,1.016,1.023,0.23,1786.48,14.688,14.337,14.15,0.5498013112117293,0.3344537511509309,2.797526516448905,3.7782959910888336
Kepler-242 c,Kepler-242,2014.0,Transit,14.496481,2.0,20.498,613.0,0.06571,3.222,5020.0,0.85,0.748,-0.02,600.241,13.821,13.316,13.238,1.1612625906652523,0.3010299956639812,1.3117114887954249,3.7007037171450192
Kepler-240 b,Kepler-240,2014.0,Transit,4.144495,1.37,142.736,864.0,0.03918,2.368,4985.0,0.739,0.868,0.41,746.927,14.113,13.606,13.464,0.6174716200311335,0.1367205671564068,2.154533522025306,3.6976651626476746
Kepler-148 c,Kepler-148,2014.0,Transit,4.180043,3.6,187.197,957.0,0.18805,2.482,5272.0,0.851,0.86,0.14,791.163,13.903,13.527,13.359,0.6211807493747167,0.5563025007672873,2.2722988844988516,3.7219754015859534
Kepler-179 b,Kepler-179,2014.0,Transit,2.735926,1.64,360.262,1075.0,0.04289,1.987,5302.0,0.759,0.893,0.12,605.68,13.278,12.873,12.75,0.4371043466203445,0.21484384804769785,2.556618455681686,3.7244397233970745
Kepler-303 b,Kepler-303,2014.0,Transit,1.937055,0.89,145.436,802.0,0.03123,1.535,3944.0,0.485,0.575,-0.4136,209.738,12.41,11.761,11.596,0.28714195208586024,-0.05060999335508721,2.1626719214209573,3.5959369062691735
Kepler-260 b,Kepler-260,2014.0,Transit,8.187399,2.01,132.134,782.0,0.05707,3.027,5250.0,0.862,1.013,0.29,627.365,12.9,12.54,12.494,0.9131459555631098,0.30319605742048883,2.1210145822811954,3.720159303405957
Kepler-226 b,Kepler-226,2014.0,Transit,3.940997,1.55,270.402,1018.0,0.03633,2.596,5571.0,0.802,0.904,0.09,980.138,14.114,13.724,13.633,0.5956061042683075,0.1903316981702915,2.432009899495011,3.745933158459443
Kepler-165 c,Kepler-165,2014.0,Transit,15.31299,2.23,25.931,581.0,0.08649,3.028,5211.0,0.77,0.746,-0.25,560.885,13.43,12.926,12.843,1.1850599989096746,0.34830486304816066,1.4138192651730443,3.7169210731667612
Kepler-197 d,Kepler-197,2014.0,Transit,15.677563,1.22,109.091,810.0,0.01044,5.326,6004.0,1.12,0.857,-0.441,330.575,10.814,10.577,10.535,1.1952785546553215,0.08635983067474821,2.037788922801317,3.7784406835712327
Kepler-125 b,Kepler-125,2014.0,Transit,4.164389,2.37,33.184,590.0,0.25291,1.798,3810.0,0.512,0.542101,-0.14,183.365,12.484,11.869,11.682,0.6195512906422345,0.37474834601010387,1.5209287347089469,3.5809249756756194
Kepler-306 c,Kepler-306,2014.0,Transit,7.240193,2.35,70.449,716.0,0.08649,3.052,4954.0,0.719,0.75,-0.13,775.679,14.084,13.607,13.503,0.8597501432299961,0.37106786227173627,1.8478748328241656,3.694956002249818
KOI-351 e,KOI-351,2013.0,Transit,91.93913,2.66,10.228,450.0,0.04829,9.71,6080.0,1.2,1.2,-0.12,848.254,12.79,12.531,12.482,1.9635003897994665,0.424881636631067,1.0097907193542979,3.783903579272735
KOI-351 c,KOI-351,2013.0,Transit,8.719375,1.19,236.315,987.0,0.01604,4.41,6080.0,1.2,1.2,-0.12,848.254,12.79,12.531,12.482,0.9404853560588197,0.07554696139253074,2.373491289175637,3.783903579272735
Kepler-184 d,Kepler-184,2014.0,Transit,29.022358,2.49,18.557,559.0,0.06376,3.961,5788.0,0.873,0.872,-0.1958,610.326,13.1,12.752,12.69,1.462732694965455,0.3961993470957364,1.2685077677473502,3.762528522447
Kepler-309 b,Kepler-309,2014.0,Transit,5.923653,1.56,99.493,531.0,0.04065,2.787,4713.0,0.721,0.816,0.27,544.568,13.504,12.931,12.852,0.7725896101801895,0.1931245983544616,1.9977925262902967,3.6732974397596356
Kepler-11 f,Kepler-11,2010.0,Transit,46.6888,2.49,19.53,513.0,0.0548,6.431,5663.0,1.065,0.961,0.05,646.346,12.548,12.237,12.18,1.6692127117959676,0.3961993470957364,1.2907022432878543,3.753046561626529
Kepler-11 e,Kepler-11,2010.0,Transit,31.9996,4.19,32.34,582.0,0.1333,4.165,5663.0,1.065,0.961,0.05,646.346,12.548,12.237,12.18,1.5051445496049527,0.6222140229662954,1.5097400155703824,3.753046561626529
Kepler-166 c,Kepler-166,2014.0,Transit,34.260281,2.38,10.507,468.0,0.10725,4.84,5413.0,0.742,0.811,-0.08,603.53,13.346,12.941,12.876,1.5347909206916326,0.37657695705651195,1.0214787322575272,3.7334380270910614
Kepler-275 b,Kepler-275,2014.0,Transit,10.300682,2.34,266.3,1015.0,0.02718,4.967,6165.0,1.383,1.189,0.08,2034.25,14.277,14.027,13.957,1.0128659799509225,0.3692158574101428,2.4253711664389415,3.7899330809317506
Kepler-11 c,Kepler-11,2010.0,Transit,13.0241,2.87,107.224,786.0,0.07508,4.544,5663.0,1.065,0.961,0.05,646.346,12.548,12.237,12.18,1.1147477221029778,0.4578818967339923,2.030292004582297,3.753046561626529
Kepler-264 b,Kepler-264,2014.0,Transit,40.806231,3.33,79.478,772.0,0.03139,14.253,6158.0,1.55,1.426,0.0469,942.173,11.918,11.692,11.591,1.6107264837344886,0.5224442335063199,1.9002469299036508,3.789439684567179
Kepler-279 b,Kepler-279,2014.0,Transit,12.309681,3.62,249.021,1104.0,0.03791,5.868,6363.0,1.746,1.2,-0.1141,1037.4,12.724,12.509,12.509,1.090246798525564,0.5587085705331657,2.3962359727967626,3.8036619232362243
Kepler-286 c,Kepler-286,2014.0,Transit,3.468095,1.37,353.0,1098.0,0.02439,2.305,5580.0,0.863,0.83,-0.25,1226.85,14.388,14.058,14.121,0.5400909854047191,0.1367205671564068,2.5477747053878224,3.7466341989375787
Kepler-261 b,Kepler-261,2014.0,Transit,10.381227,2.18,45.779,672.0,0.08697,2.759,5098.0,0.794,0.834,0.1621,317.499,12.127,11.672,11.585,1.0162486876007293,0.33845649360460484,1.6606663016800434,3.7073998311332486
Kepler-292 d,Kepler-292,2014.0,Transit,7.055679,2.23,103.005,808.0,0.07056,3.145,5299.0,0.826,0.865,0.04,1056.48,14.537,14.077,13.97,0.8485388142297926,0.34830486304816066,2.0128583064498864,3.7241939195143297
Kepler-119 b,Kepler-119,2014.0,Transit,2.422082,3.6,745.285,1213.0,0.18718,2.574,5595.0,0.839,0.918,0.01,701.996,12.997,12.636,12.58,0.3841888421698252,0.5563025007672873,2.8723223804778226,3.7478000908643687
Kepler-343 b,Kepler-343,2014.0,Transit,8.96855,2.41,206.072,1024.0,0.02343,4.326,5807.0,1.433,1.055,0.1445,927.193,13.039,12.722,12.683,0.9527222336904787,0.3820170425748684,2.3140189860946347,3.763951826033324
Kepler-282 d,Kepler-282,2013.0,Transit,24.806,2.46,52.348,588.0,0.06244,6.1513,5656.0,0.89,0.97,-0.2,1337.61,14.08,13.718,13.65,1.3945567393636564,0.39093510710337914,1.7189000937406265,3.752509400788843
Kepler-158 b,Kepler-158,2014.0,Transit,16.709184,2.12,13.634,500.0,0.08398,2.765,4623.0,0.624,0.655,-0.3,315.177,12.722,12.138,12.057,1.2229552414583018,0.32633586092875144,1.1346232896624375,3.6649238934380817
Kepler-273 b,Kepler-273,2014.0,Transit,2.936532,1.5,285.636,1209.0,0.03523,1.704,5626.0,0.815,0.756,-0.28,713.964,13.682,13.35,13.217,0.4678347378020643,0.17609125905568124,2.455812942656158,3.750199727829182
Kepler-306 b,Kepler-306,2014.0,Transit,4.646186,1.52,127.255,830.0,0.04465,2.316,4954.0,0.719,0.75,-0.13,775.679,14.084,13.607,13.503,0.6670965918517997,0.18184358794477254,2.104674855289732,3.694956002249818
Kepler-267 d,Kepler-267,2014.0,Transit,28.464515,2.27,2.647,301.0,0.16298,2.742,4258.0,0.555,0.541571,-0.18,264.993,13.334,12.675,12.485,1.4543037883717653,0.35602585719312274,0.4227539413013482,3.629205657102304
K2-26 b,K2-26,2016.0,Transit,14.5665,2.67,5.8,430.0,0.2589,4.73,3785.0,0.52,0.56,-0.13,99.0504,11.35,10.762,10.53,1.1633552131779168,0.42651126136457523,0.7634279935629372,3.5780658838360915
Kepler-276 c,Kepler-276,2013.0,Transit,31.884,2.9,19.793,563.0,0.091,5.099,5693.0,1.03,1.1,-0.29,1144.86,14.234,13.867,13.838,1.5035728004579023,0.4623979978989561,1.2965116246612989,3.7553411838115474
Kepler-305 b,Kepler-305,2013.0,Transit,5.487,3.6,112.914,836.0,0.13286,2.93,5080.0,0.8,0.76,0.09,868.477,14.25,13.737,13.702,0.7393349601960794,0.5563025007672873,2.0527477926406403,3.7058637122839193
Kepler-266 b,Kepler-266,2014.0,Transit,6.61833,2.48,230.403,1066.0,0.05491,3.717,5885.0,1.028,0.947,0.16,1370.79,14.3,13.907,13.811,0.8207484179471287,0.3944516808262163,2.3624881295904254,3.7697464671794534
Kepler-121 c,Kepler-121,2014.0,Transit,41.008011,2.27,7.296,425.0,0.10045,3.978,5311.0,0.701,0.859,-0.08,510.523,13.32,12.886,12.796,1.6128687053354542,0.35602585719312274,0.8630848253203598,3.725176301419137
Kepler-338 d,Kepler-338,2014.0,Transit,44.431014,3.0,53.556,680.0,0.02385,10.624,5923.0,1.735,1.105,-0.029,552.798,11.098,10.841,10.756,1.6476862247776596,0.47712125471966244,1.7288081328881542,3.7725417326409434
Kepler-381 c,Kepler-381,2014.0,Transit,13.391635,1.12,225.331,1180.0,0.00461,3.417,6152.0,1.568,1.144,-0.2016,267.323,9.721,9.547,9.504,1.1268336037580455,0.04921802267018165,2.3528209440664805,3.7890163267933747
Kepler-249 d,Kepler-249,2014.0,Transit,15.368459,1.57,4.474,332.0,0.07561,2.697,3568.0,0.482,0.510238,-0.34,190.401,12.836,12.15,11.966,1.1866303228446813,0.19589965240923377,0.6506959797606109,3.5524248457040857
Kepler-254 d,Kepler-254,2014.0,Transit,18.746477,2.5,38.844,686.0,0.07968,3.961,5957.0,0.91,0.849,-0.13,1389.48,14.675,14.268,14.254,1.2729196633587787,0.3979400086720376,1.589323945450198,3.7750276000988445
Kepler-363 d,Kepler-363,2014.0,Transit,11.932125,2.05,203.761,905.0,0.01785,6.35,5593.0,1.485,1.226,0.3965,762.596,12.111,11.755,11.697,1.0767177943485806,0.31175386105575426,2.3091210633523795,3.747644819328248
Kepler-366 b,Kepler-366,2014.0,Transit,3.281959,1.46,1873.311,1326.0,0.0191,2.851,6209.0,1.048,1.088,-0.06,1856.28,13.708,13.385,13.351,0.5161331513103166,0.1643528557844371,3.272609883286456,3.793021659845983
Kepler-142 d,Kepler-142,2014.0,Transit,41.809118,2.16,22.072,582.0,0.01904,8.687,5790.0,1.269,0.978,0.05,548.686,12.092,11.801,11.762,1.621271005824192,0.3344537511509309,1.343841687471129,3.762678563727436
Kepler-400 b,Kepler-400,2014.0,Transit,9.024389,1.65,183.39,939.0,0.02149,3.128,5886.0,1.145,1.08,0.0844,845.97,12.566,12.289,12.296,0.955417807485043,0.21748394421390627,2.2633756505094427,3.769820257763592
Kepler-204 c,Kepler-204,2014.0,Transit,25.660593,1.79,36.886,683.0,0.01692,4.383,5812.0,1.238,1.038,0.07,686.723,12.846,12.486,12.481,1.409266688424412,0.2528530309798932,1.5668615619192423,3.764325605625984
Kepler-312 c,Kepler-312,2014.0,Transit,19.747412,3.15,165.824,754.0,0.04807,3.376,6115.0,1.467,1.314,0.15,797.72,11.902,11.664,11.596,1.2955101871642039,0.4983105537896005,2.219647386969712,3.7863964613723042
Kepler-286 d,Kepler-286,2014.0,Transit,5.914323,1.33,173.9,919.0,0.02532,2.655,5580.0,0.863,0.83,-0.25,1226.85,14.388,14.058,14.121,0.7719050390414846,0.12385164096708581,2.2402995820027125,3.7466341989375787
TOI-4495 b,TOI-4495,2026.0,Transit,2.56699,2.483,1001.28,1735.0,0.029,2.471,6210.0,1.309,1.247,0.18,132.214,8.475,8.254,8.217,0.40942417683144405,0.3949767195545643,3.0005555414660994,3.79309160017658
Kepler-354 b,Kepler-354,2014.0,Transit,5.47666,1.84,64.845,741.0,0.0648,2.503,4648.0,0.674,0.652,-0.03,554.064,13.875,13.255,13.16,0.7385157800547222,0.2648178230095365,1.8118764945893329,3.6672661193822744
Kepler-135 b,Kepler-135,2014.0,Transit,6.00253,1.81,496.678,1209.0,0.0202,3.952,6090.0,1.275,1.047,-0.105,621.855,11.722,11.508,11.456,0.778334339291647,0.2576785748691845,2.6960749236549715,3.784617292632875
Kepler-383 b,Kepler-383,2014.0,Transit,12.904532,1.32,20.91,545.0,0.04124,3.322,4710.0,0.672,0.669,-0.1785,470.0,13.367,12.807,12.674,1.1107422588990237,0.12057393120584989,1.320354032817672,3.673020907128896
Kepler-104 c,Kepler-104,2014.0,Transit,23.668205,3.13,45.438,668.0,0.04494,5.872,5711.0,1.349,0.818,-0.42,400.785,11.558,11.251,11.209,1.3741653222233292,0.49554433754644844,1.6574192072082565,3.7567121601647715
Kepler-369 c,Kepler-369,2014.0,Transit,14.871572,1.41,4.21,391.0,0.09449,2.427,3591.0,0.471,0.5,-0.09,214.0,13.247,12.594,12.395,1.1723568780607094,0.14921911265537988,0.6242820958356683,3.555215405126073
Kepler-371 b,Kepler-371,2014.0,Transit,34.763278,1.89,41.737,554.0,0.02937,4.174,5666.0,0.992,0.876,-0.1975,813.192,12.701,12.356,12.344,1.541120721464478,0.2764618041732441,1.6205212293420526,3.7532765701844184
Kepler-147 b,Kepler-147,2014.0,Transit,12.610584,1.53,224.61,953.0,0.00765,4.448,6012.0,1.468,1.145,0.1,1042.02,12.786,12.475,12.416,1.100735199349017,0.1846914308175988,2.3514290878477015,3.7790189719148706
Kepler-132 d,Kepler-132,2014.0,Transit,18.010199,1.55,68.6,758.0,0.01777,2.91,6003.0,1.178,0.929,-0.2159,349.549,10.797,10.516,10.424,1.2555185114938494,0.1903316981702915,1.8363241157067516,3.778368343355874
Kepler-208 c,Kepler-208,2014.0,Transit,7.466623,1.39,300.165,1141.0,0.01209,3.882,6092.0,1.314,1.082,-0.0423,775.328,12.547,12.309,12.21,0.8731242237598803,0.14301480025409505,2.477360051021744,3.784759894664005
Kepler-487 c,Kepler-487,2016.0,Transit,38.6519976,2.68,15.038,487.0,0.05665,6.336,5444.0,0.88,0.91,0.0,872.343,13.732,13.326,13.25,1.5871719439008776,0.42813479402878885,1.1771900804896094,3.735918116531297
Kepler-316 c,Kepler-316,2014.0,Transit,6.827766,1.16,37.377,577.0,0.05458,2.419,4204.0,0.52,0.587,-0.23,384.938,13.324,12.681,12.542,0.8342786286333549,0.06445798922691845,1.572604440549203,3.6236627073562047
Kepler-313 b,Kepler-313,2014.0,Transit,14.970418,2.53,142.4,883.0,0.02905,5.858,5727.0,1.536,1.114,0.26,1079.39524871,12.868,12.551,12.517,1.1752339267665008,0.40312052117581787,2.1535099893008374,3.7579271831133294
Kepler-372 c,Kepler-372,2014.0,Transit,20.053763,2.09,91.881,755.0,0.03054,6.031,6509.0,1.137,1.202,-0.13,1493.95,13.878,13.563,13.559,1.3021958780432785,0.32014628611105395,1.9632257132547968,3.8135142715418833
Kepler-373 b,Kepler-373,2014.0,Transit,5.535309,1.36,453.872,1054.0,0.02606,2.864,5787.0,0.845,0.981,0.14,1090.45,13.28,12.896,12.859,0.743141869704203,0.13353890837021754,2.656933391333779,3.762453482363547
Kepler-151 c,Kepler-151,2014.0,Transit,24.674612,2.09,21.407,544.0,0.06708,3.014,5460.0,0.83,0.87,0.1245,649.919,13.383,12.998,12.864,1.392250332260263,0.32014628611105395,1.3305558090629956,3.7371926427047373
Kepler-386 c,Kepler-386,2014.0,Transit,25.193458,1.58,16.657,513.0,0.04812,4.634,5178.0,0.767,0.825,0.07,882.462,14.183,13.754,13.605,1.4012877819184166,0.19865708695442263,1.221596785740263,3.714162046098853
Kepler-215 c,Kepler-215,2014.0,Transit,14.667108,1.77,57.694,675.0,0.01981,3.855,5739.0,1.027,0.788,-0.4425,485.997,12.417,12.065,11.996,1.1663444898856838,0.24797326636180664,1.7611306502028263,3.7588362247469584
Kepler-404 b,Kepler-404,2014.0,Transit,11.829851,1.27,44.534,730.0,0.0191,5.635,5654.0,0.884,0.86,-0.03,812.524,13.908,13.527,13.477,1.072979274612265,0.10380372095595687,1.6486917047856013,3.752355804153501
Kepler-317 b,Kepler-317,2014.0,Transit,5.524242,2.09,151.652,976.0,0.0491,2.672,5497.0,0.941,0.865,0.13,940.584,14.095,13.722,13.668,0.742272695424796,0.32014628611105395,2.1808481421985206,3.7401257369657306
Kepler-319 c,Kepler-319,2014.0,Transit,6.941357,2.63,136.343,876.0,0.0867,1.791,5526.0,0.903,0.933,0.06,503.436,12.631,12.315,12.208,0.8414443811179579,0.41995574848975786,2.134632845692302,3.7424108805804925
Kepler-375 c,Kepler-375,2014.0,Transit,19.986326,2.65,33.152,720.0,0.0648,3.81,5826.0,0.837,0.891,-0.04,1238.81,14.536,14.092,14.081,1.3007329669758725,0.42324587393680785,1.5205097337291202,3.7653704802916486
Kepler-356 c,Kepler-356,2014.0,Transit,13.121632,1.81,209.368,913.0,0.01969,3.626,6133.0,1.335,1.163,-0.0226,707.559,12.0,11.745,11.704,1.1179878536765449,0.2576785748691845,2.3209103044420862,3.787672964687493
Kepler-387 b,Kepler-387,2014.0,Transit,6.791636,1.03,304.081,994.0,0.01026,3.197,5774.0,1.046,0.85,-0.3,801.052,12.909,12.608,12.536,0.8319744017017976,0.012837224705172217,2.48298928481712,3.7614767795447017
Kepler-388 b,Kepler-388,2014.0,Transit,3.173315,0.81,112.21,830.0,0.02045,2.042,4498.0,0.586,0.635,0.0,425.0,13.261,12.657,12.544,0.5015131846033094,-0.09151498112135022,2.050031562368402,3.6530194510996132
Kepler-224 e,Kepler-224,2014.0,Transit,18.643577,1.97,18.732,517.0,0.08525,1.846,5018.0,0.676,0.777,-0.06,782.088,14.212,13.722,13.703,1.2705292407607696,0.2944662261615929,1.2725841491100423,3.7005306569785916
Kepler-226 d,Kepler-226,2014.0,Transit,8.109044,1.22,103.645,800.0,0.02174,3.698,5571.0,0.802,0.904,0.09,980.138,14.114,13.724,13.633,0.9089696569241668,0.08635983067474821,2.01554835587719,3.745933158459443
Kepler-348 b,Kepler-348,2014.0,Transit,7.05677,1.52,438.942,1196.0,0.01223,1.909,6177.0,1.359,1.189,-0.03,570.783,11.708,11.454,11.377,0.8486059627850435,0.18184358794477254,2.6424071381371825,3.7907776013376937
Kepler-338 b,Kepler-338,2014.0,Transit,13.726976,2.44,256.606,1005.0,0.01992,7.288,5923.0,1.735,1.105,-0.029,552.798,11.098,10.841,10.756,1.1375748743699787,0.3873898263387294,2.4092668068963805,3.7725417326409434
Kepler-376 c,Kepler-376,2014.0,Transit,14.172327,1.79,168.29,873.0,0.02468,2.61,5900.0,1.175,0.968,-0.1038,923.067,12.697,12.384,12.32,1.1514411643115214,0.2528530309798932,2.226058310427113,3.7708520116421442
Kepler-377 c,Kepler-377,2014.0,Transit,27.014976,2.06,49.855,677.0,0.02876,5.776,5949.0,1.224,1.043,0.05,823.804,12.801,12.474,12.469,1.431604586049851,0.31386722036915343,1.6977087205918364,3.774443968924965
Kepler-389 b,Kepler-389,2014.0,Transit,3.244107,1.51,167.058,1047.0,0.03719,2.094,5376.0,0.792,0.765,-0.1,816.559,14.417,13.903,13.896,0.5110951700592189,0.17897694729316943,2.2228672777751957,3.7304592600457687
Kepler-118 b,Kepler-118,2014.0,Transit,7.518496,1.96,79.753,784.0,0.03002,2.857,5274.0,1.094,0.811,0.18,574.228,13.25,12.769,12.711,0.8761309730082136,0.292256071356476,1.9017470285184435,3.7221401254574156
Kepler-123 c,Kepler-123,2014.0,Transit,26.695074,1.48,77.399,706.0,0.01326,4.529,6089.0,1.264,1.079,-0.08,1021.66,12.982,12.725,12.655,1.4264311290803153,0.17026171539495738,1.8887353496068273,3.7845459740545224
Kepler-243 c,Kepler-243,2014.0,Transit,20.026218,1.99,21.72,559.0,0.04212,1.319,5228.0,0.842,0.904,0.26,693.86,13.622,13.191,13.064,1.3015989394675143,0.29885307640970665,1.3368598209168092,3.7183355789085066
Kepler-379 c,Kepler-379,2014.0,Transit,62.784697,2.29,19.793,530.0,0.0325,4.678,6054.0,1.306,1.125,0.09,731.274,12.341,12.092,12.005,1.7978538026809492,0.359835482339888,1.2965116246612989,3.782042416620554
Kepler-112 c,Kepler-112,2014.0,Transit,28.574263,2.4,24.255,538.0,0.08249,4.963,5544.0,0.841,0.782,-0.5221,513.206,12.583,12.226,12.155,1.4559750376968597,0.38021124171160603,1.3848012789620823,3.7438232216037504
Kepler-137 c,Kepler-137,2014.0,Transit,18.735753,1.88,29.775,568.0,0.05672,3.005,5187.0,0.802,0.85,0.05,302.979,11.65,11.229,11.165,1.2726711523096221,0.2741578492636798,1.473851770154815,3.714916247993585
